Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1623531628.111046,172.10.0.2:57424,1,132,68,59
1623531628.147537,172.10.0.2:57424,3,134,66,59
1623531628.185068,172.10.0.2:57424,3,134,65,59
1623531628.220360,172.10.0.2:57424,3,134,65,59
1623531628.257981,172.10.0.2:57424,3,134,64,59
1623531628.293871,172.10.0.2:57424,3,134,63,59
1623531628.330072,172.10.0.2:57424,3,134,63,59
1623531628.366363,172.10.0.2:57424,3,134,62,59
1623531628.403339,172.10.0.2:57424,3,134,62,59
1623531628.438759,172.10.0.2:57424,3,134,59,59
1623531628.474127,172.10.0.2:57424,3,134,59,59
1623531628.508648,172.10.0.2:57424,3,134,59,59
1623531628.546340,172.10.0.2:57424,3,134,59,59
1623531628.584088,172.10.0.2:57424,3,134,59,59
1623531628.625182,172.10.0.2:57424,3,134,59,59
1623531628.662331,172.10.0.2:57424,4,136,59,59
1623531628.697966,172.10.0.2:57424,4,136,59,59
1623531628.734782,172.10.0.2:57424,4,136,59,59
1623531628.771069,172.10.0.2:57424,4,136,59,59
1623531628.807028,172.10.0.2:57424,4,136,59,59
1623531628.844070,172.10.0.2:57424,4,136,59,59
1623531628.881450,172.10.0.2:57424,4,136,59,59
1623531628.918130,172.10.0.2:57424,2,136,59,59
1623531628.953860,172.10.0.2:57424,2,136,59,59
1623531628.988998,172.10.0.2:57424,2,136,59,59
1623531629.026491,172.10.0.2:57424,2,136,59,59
1623531629.063419,172.10.0.2:57424,2,136,59,59
1623531629.098761,172.10.0.2:57424,2,136,59,59
1623531629.134508,172.10.0.2:57424,2,136,59,59
1623531629.173421,172.10.0.2:57424,2,136,59,59
1623531629.208934,172.10.0.2:57424,2,136,59,59
1623531629.246644,172.10.0.2:57424,2,136,59,59
1623531629.283483,172.10.0.2:57424,2,136,59,59
1623531629.321355,172.10.0.2:57424,0,136,59,59
1623531629.359673,172.10.0.2:57424,0,136,59,59
1623531629.395845,172.10.0.2:57424,0,136,59,59
1623531629.431615,172.10.0.2:57424,0,136,60,59
1623531629.466952,172.10.0.2:57424,0,136,60,59
1623531629.505683,172.10.0.2:57424,0,136,60,59
1623531629.542055,172.10.0.2:57424,0,136,60,59
1623531629.577693,172.10.0.2:57424,0,136,60,59
1623531629.617557,172.10.0.2:57424,0,136,61,59
1623531629.656222,172.10.0.2:57424,0,136,61,59
1623531629.692036,172.10.0.2:57424,0,136,61,59
1623531629.729842,172.10.0.2:57424,0,136,61,59
1623531629.765550,172.10.0.2:57424,0,136,61,59
1623531629.801919,172.10.0.2:57424,0,136,62,59
1623531629.837337,172.10.0.2:57424,0,136,62,59
1623531629.874887,172.10.0.2:57424,0,136,62,59
1623531629.910639,172.10.0.2:57424,0,136,62,59
1623531629.946044,172.10.0.2:57424,0,136,62,59
1623531629.984441,172.10.0.2:57424,0,136,63,59
1623531630.019855,172.10.0.2:57424,0,136,63,59
1623531630.056507,172.10.0.2:57424,0,136,63,59
1623531630.092817,172.10.0.2:57424,0,136,63,59
1623531630.129632,172.10.0.2:57424,0,136,63,59
1623531630.166550,172.10.0.2:57424,0,136,63,59
1623531630.204593,172.10.0.2:57424,0,136,63,59
1623531630.241246,172.10.0.2:57424,0,136,63,59
1623531630.277839,172.10.0.2:57424,0,136,64,59
1623531630.315085,172.10.0.2:57424,0,136,64,59
1623531630.352455,172.10.0.2:57424,0,136,64,59
1623531630.388080,172.10.0.2:57424,0,136,64,59
1623531630.424929,172.10.0.2:57424,0,136,64,59
1623531630.460516,172.10.0.2:57424,0,136,64,59
1623531630.498146,172.10.0.2:57424,0,136,64,59
1623531630.533998,172.10.0.2:57424,0,136,65,59
1623531630.571521,172.10.0.2:57424,0,136,65,59
1623531630.612213,172.10.0.2:57424,0,136,65,59
1623531630.649375,172.10.0.2:57424,0,136,65,59
1623531630.685948,172.10.0.2:57424,0,136,65,59
1623531630.721311,172.10.0.2:57424,0,136,65,59
1623531630.757402,172.10.0.2:57424,0,136,65,59
1623531630.793570,172.10.0.2:57424,0,136,66,59
1623531630.830988,172.10.0.2:57424,0,136,66,59
1623531630.866548,172.10.0.2:57424,0,136,66,59
1623531630.902927,172.10.0.2:57424,0,136,66,59
1623531630.940285,172.10.0.2:57424,0,136,66,59
1623531630.976093,172.10.0.2:57424,0,136,66,59
1623531631.016372,172.10.0.2:57424,0,136,66,59
1623531631.052588,172.10.0.2:57424,0,136,66,59
1623531631.088872,172.10.0.2:57424,0,136,67,59
1623531631.126642,172.10.0.2:57424,0,136,67,59
1623531631.162562,172.10.0.2:57424,0,136,67,59
1623531631.200065,172.10.0.2:57424,0,136,67,59
1623531631.236042,172.10.0.2:57424,0,136,67,59
1623531631.272983,172.10.0.2:57424,0,136,67,59
1623531631.308817,172.10.0.2:57424,0,136,67,59
1623531631.345906,172.10.0.2:57424,0,136,67,59
1623531631.383258,172.10.0.2:57424,0,136,67,59
1623531631.419134,172.10.0.2:57424,0,136,67,59
1623531631.456365,172.10.0.2:57424,0,136,67,59
1623531631.493563,172.10.0.2:57424,0,136,67,59
1623531631.530997,172.10.0.2:57424,0,136,67,59
1623531631.567380,172.10.0.2:57424,0,136,67,59
1623531631.608582,172.10.0.2:57424,0,136,67,59
1623531631.644910,172.10.0.2:57424,0,136,67,59
1623531631.682646,172.10.0.2:57424,0,136,67,59
1623531631.718764,172.10.0.2:57424,0,136,67,59
1623531631.755916,172.10.0.2:57424,0,136,67,59
1623531631.795403,172.10.0.2:57424,0,136,67,59
1623531631.831064,172.10.0.2:57424,0,136,67,59
1623531631.866738,172.10.0.2:57424,0,136,67,59
1623531631.902380,172.10.0.2:57424,0,136,67,59
1623531631.940500,172.10.0.2:57424,0,136,67,59
1623531631.976838,172.10.0.2:57424,0,136,67,59
1623531632.011639,172.10.0.2:57424,0,136,67,59
1623531632.048479,172.10.0.2:57424,0,136,67,59
1623531632.086062,172.10.0.2:57424,0,136,67,59
1623531632.123015,172.10.0.2:57424,0,136,67,59
1623531632.160497,172.10.0.2:57424,0,136,67,59
1623531632.196637,172.10.0.2:57424,0,136,67,59
1623531632.232281,172.10.0.2:57424,0,136,67,59
1623531632.267954,172.10.0.2:57424,0,136,67,59
1623531632.308784,172.10.0.2:57424,0,136,67,59
1623531632.345720,172.10.0.2:57424,0,136,67,59
1623531632.381160,172.10.0.2:57424,0,136,67,59
1623531632.419989,172.10.0.2:57424,0,136,67,59
1623531632.457955,172.10.0.2:57424,0,136,67,59
1623531632.495438,172.10.0.2:57424,0,136,67,59
1623531632.531987,172.10.0.2:57424,0,136,67,59
1623531632.568806,172.10.0.2:57424,0,136,67,59
1623531632.612028,172.10.0.2:57424,0,136,67,59
1623531632.650039,172.10.0.2:57424,0,136,67,59
1623531632.687331,172.10.0.2:57424,0,136,67,59
1623531632.723609,172.10.0.2:57424,0,136,67,59
1623531632.758488,172.10.0.2:57424,0,136,67,59
1623531632.798492,172.10.0.2:57424,0,136,67,59
1623531632.835038,172.10.0.2:57424,0,136,67,59
1623531632.871825,172.10.0.2:57424,0,136,67,59
1623531632.908284,172.10.0.2:57424,0,136,67,59
1623531632.945559,172.10.0.2:57424,0,136,67,59
1623531632.982938,172.10.0.2:57424,0,136,67,59
1623531633.018877,172.10.0.2:57424,0,136,67,59
1623531633.055200,172.10.0.2:57424,0,136,67,59
1623531633.090573,172.10.0.2:57424,0,136,67,59
1623531633.127573,172.10.0.2:57424,0,136,67,59
1623531633.165000,172.10.0.2:57424,0,136,67,59
1623531633.202361,172.10.0.2:57424,0,136,67,59
1623531633.238193,172.10.0.2:57424,0,136,67,59
1623531633.273210,172.10.0.2:57424,0,136,67,59
1623531633.315102,172.10.0.2:57424,0,136,67,59
1623531633.350516,172.10.0.2:57424,0,136,67,59
1623531633.386035,172.10.0.2:57424,0,136,67,59
1623531633.423144,172.10.0.2:57424,0,136,67,59
1623531633.458420,172.10.0.2:57424,0,136,67,59
1623531633.495984,172.10.0.2:57424,0,136,67,59
1623531633.532770,172.10.0.2:57424,0,136,67,59
1623531633.569625,172.10.0.2:57424,0,136,67,59
1623531633.656871,172.10.0.2:57424,0,136,67,59
1623531633.708816,172.10.0.2:57424,0,136,67,59
1623531633.745489,172.10.0.2:57424,0,136,67,59
1623531633.781217,172.10.0.2:57424,0,136,67,59
1623531633.819377,172.10.0.2:57424,0,136,67,59
1623531633.855781,172.10.0.2:57424,0,136,68,59
1623531633.891256,172.10.0.2:57424,0,136,68,59
1623531633.928233,172.10.0.2:57424,0,136,68,59
1623531633.964170,172.10.0.2:57424,0,136,68,59
1623531634.001920,172.10.0.2:57424,0,136,68,59
1623531634.038516,172.10.0.2:57424,0,136,68,59
1623531634.074604,172.10.0.2:57424,0,136,68,59
1623531634.110299,172.10.0.2:57424,0,136,68,59
1623531634.147729,172.10.0.2:57424,0,136,68,59
1623531634.185076,172.10.0.2:57424,0,136,68,59
1623531634.221588,172.10.0.2:57424,0,136,68,59
1623531634.257107,172.10.0.2:57424,0,136,68,59
1623531634.291294,172.10.0.2:57424,0,136,68,59
1623531634.330682,172.10.0.2:57424,0,136,68,59
1623531634.366384,172.10.0.2:57424,0,136,68,59
1623531634.401474,172.10.0.2:57424,0,136,68,59
1623531634.438078,172.10.0.2:57424,0,136,68,59
1623531634.475294,172.10.0.2:57424,0,136,68,59
1623531634.513544,172.10.0.2:57424,0,136,68,59
1623531634.549514,172.10.0.2:57424,0,136,68,59
1623531634.585500,172.10.0.2:57424,0,136,68,59
1623531634.627531,172.10.0.2:57424,0,136,68,59
1623531634.666832,172.10.0.2:57424,0,136,68,59
1623531634.701970,172.10.0.2:57424,0,136,68,59
1623531634.737537,172.10.0.2:57424,0,136,68,59
1623531634.772418,172.10.0.2:57424,0,136,68,59
1623531634.806982,172.10.0.2:57424,0,136,68,59
1623531634.845411,172.10.0.2:57424,0,136,68,59
1623531634.881169,172.10.0.2:57424,0,136,68,59
1623531634.916381,172.10.0.2:57424,0,136,68,59
1623531634.954437,172.10.0.2:57424,0,136,68,59
1623531634.989760,172.10.0.2:57424,0,136,68,59
1623531635.024234,172.10.0.2:57424,0,136,68,59
1623531635.060959,172.10.0.2:57424,0,136,68,59
1623531635.095468,172.10.0.2:57424,0,136,68,59
1623531635.130660,172.10.0.2:57424,0,136,68,59
1623531635.165811,172.10.0.2:57424,0,136,68,59
1623531635.202002,172.10.0.2:57424,0,136,68,59
1623531635.237679,172.10.0.2:57424,0,136,68,59
1623531635.272604,172.10.0.2:57424,0,136,68,59
1623531635.307587,172.10.0.2:57424,0,136,68,59
1623531635.346687,172.10.0.2:57424,0,136,68,59
1623531635.383660,172.10.0.2:57424,0,136,68,59
1623531635.429174,172.10.0.2:57424,0,136,68,59
1623531635.467192,172.10.0.2:57424,0,136,68,59
1623531635.504513,172.10.0.2:57424,0,136,68,59
1623531635.540994,172.10.0.2:57424,0,136,68,59
1623531635.576843,172.10.0.2:57424,0,136,68,59
1623531635.617819,172.10.0.2:57424,0,136,68,59
1623531635.654040,172.10.0.2:57424,0,136,68,59
1623531635.692126,172.10.0.2:57424,0,136,68,59
1623531635.728619,172.10.0.2:57424,0,136,68,59
1623531635.764099,172.10.0.2:57424,0,136,68,59
1623531635.801407,172.10.0.2:57424,0,136,68,59
1623531635.837276,172.10.0.2:57424,0,136,68,59
1623531635.875144,172.10.0.2:57424,0,136,68,59
1623531635.915323,172.10.0.2:57424,0,136,68,59
1623531635.952420,172.10.0.2:57424,0,136,68,59
1623531635.988303,172.10.0.2:57424,0,136,68,59
1623531636.023372,172.10.0.2:57424,0,136,68,59
1623531636.060784,172.10.0.2:57424,0,136,68,59
1623531636.095740,172.10.0.2:57424,0,136,68,59
1623531636.132207,172.10.0.2:57424,0,136,68,59
1623531636.167806,172.10.0.2:57424,0,136,68,59
1623531636.203967,172.10.0.2:57424,0,136,68,59
1623531636.239888,172.10.0.2:57424,0,136,68,59
1623531636.276397,172.10.0.2:57424,0,136,68,59
1623531636.323092,172.10.0.2:57424,0,136,68,59
1623531636.359356,172.10.0.2:57424,0,136,68,59
1623531636.396324,172.10.0.2:57424,0,136,68,59
1623531636.431531,172.10.0.2:57424,0,136,68,59
1623531636.467482,172.10.0.2:57424,0,136,68,59
1623531636.502012,172.10.0.2:57424,0,136,68,59
1623531636.537270,172.10.0.2:57424,0,136,68,59
1623531636.574103,172.10.0.2:57424,0,136,68,59
1623531636.614018,172.10.0.2:57424,0,136,68,59
1623531636.650587,172.10.0.2:57424,0,136,68,59
1623531636.686485,172.10.0.2:57424,0,136,69,59
1623531636.724008,172.10.0.2:57424,0,136,69,59
1623531636.759170,172.10.0.2:57424,0,136,69,59
1623531636.795977,172.10.0.2:57424,0,136,69,59
1623531636.830757,172.10.0.2:57424,0,136,69,59
1623531636.865825,172.10.0.2:57424,0,136,69,59
1623531636.902150,172.10.0.2:57424,0,136,69,59
1623531636.939478,172.10.0.2:57424,0,136,69,59
1623531636.975438,172.10.0.2:57424,0,136,69,59
1623531637.010994,172.10.0.2:57424,0,136,69,59
1623531637.048361,172.10.0.2:57424,0,136,69,59
1623531637.083278,172.10.0.2:57424,0,136,69,59
1623531637.120762,172.10.0.2:57424,0,136,69,59
1623531637.157301,172.10.0.2:57424,0,136,69,59
1623531637.193595,172.10.0.2:57424,0,136,69,59
1623531637.229642,172.10.0.2:57424,0,136,69,59
1623531637.266180,172.10.0.2:57424,0,136,69,59
1623531637.301299,172.10.0.2:57424,0,136,69,59
1623531637.336728,172.10.0.2:57424,0,136,69,59
1623531637.374910,172.10.0.2:57424,0,136,69,59
1623531637.411575,172.10.0.2:57424,0,136,69,59
1623531637.446879,172.10.0.2:57424,0,136,69,59
1623531637.482594,172.10.0.2:57424,0,136,69,59
1623531637.517661,172.10.0.2:57424,0,136,69,59
1623531637.553638,172.10.0.2:57424,0,136,69,59
1623531637.591347,172.10.0.2:57424,0,136,69,59
1623531637.629844,172.10.0.2:57424,0,136,69,59
1623531637.665415,172.10.0.2:57424,0,136,69,59
1623531637.701609,172.10.0.2:57424,0,136,69,59
1623531637.740466,172.10.0.2:57424,0,136,69,59
1623531637.776098,172.10.0.2:57424,0,136,69,59
1623531637.812179,172.10.0.2:57424,0,136,69,59
1623531637.847204,172.10.0.2:57424,0,136,69,59
1623531637.883306,172.10.0.2:57424,0,136,69,59
1623531637.920480,172.10.0.2:57424,0,136,69,59
1623531637.956672,172.10.0.2:57424,0,136,69,59
1623531637.991353,172.10.0.2:57424,0,136,69,59
1623531638.026556,172.10.0.2:57424,0,136,69,59
1623531638.064216,172.10.0.2:57424,0,136,69,59
1623531638.098879,172.10.0.2:57424,0,136,69,59
1623531638.134952,172.10.0.2:57424,0,136,69,59
1623531638.171152,172.10.0.2:57424,0,136,69,59
1623531638.206925,172.10.0.2:57424,0,136,69,59
1623531638.243699,172.10.0.2:57424,0,136,69,59
1623531638.281679,172.10.0.2:57424,0,136,69,59
1623531638.317740,172.10.0.2:57424,0,136,69,59
1623531638.353813,172.10.0.2:57424,0,136,69,59
1623531638.390741,172.10.0.2:57424,0,136,69,59
1623531638.427613,172.10.0.2:57424,0,136,69,59
1623531638.465530,172.10.0.2:57424,0,136,69,59
1623531638.501627,172.10.0.2:57424,0,136,69,59
1623531638.536914,172.10.0.2:57424,0,136,69,59
1623531638.572886,172.10.0.2:57424,0,136,69,59
1623531638.615919,172.10.0.2:57424,0,136,69,59
1623531638.652211,172.10.0.2:57424,0,136,69,59
1623531638.688840,172.10.0.2:57424,0,136,69,59
1623531638.726082,172.10.0.2:57424,0,136,69,59
1623531638.762158,172.10.0.2:57424,0,136,69,59
1623531638.797263,172.10.0.2:57424,0,136,69,59
1623531638.833987,172.10.0.2:57424,0,136,69,59
1623531638.869818,172.10.0.2:57424,0,136,69,59
1623531638.905422,172.10.0.2:57424,0,136,69,59
1623531638.942411,172.10.0.2:57424,0,136,69,59
1623531638.980855,172.10.0.2:57424,0,136,69,59
1623531639.016729,172.10.0.2:57424,0,136,69,59
1623531639.053942,172.10.0.2:57424,0,136,69,59
1623531639.090850,172.10.0.2:57424,0,136,69,59
1623531639.128692,172.10.0.2:57424,0,136,69,59
1623531639.165399,172.10.0.2:57424,0,136,69,59
1623531639.203038,172.10.0.2:57424,0,136,69,59
1623531639.239467,172.10.0.2:57424,0,136,69,59
1623531639.275905,172.10.0.2:57424,0,136,69,59
1623531639.313314,172.10.0.2:57424,0,136,69,59
1623531639.349267,172.10.0.2:57424,0,136,69,59
1623531639.387353,172.10.0.2:57424,0,136,69,59
1623531639.424990,172.10.0.2:57424,0,136,69,59
1623531639.461961,172.10.0.2:57424,0,136,69,59
1623531639.499773,172.10.0.2:57424,0,136,69,59
1623531639.535839,172.10.0.2:57424,0,136,69,59
1623531639.573595,172.10.0.2:57424,0,136,70,59
1623531639.614709,172.10.0.2:57424,0,136,70,59
1623531639.652873,172.10.0.2:57424,0,136,70,59
1623531639.689325,172.10.0.2:57424,0,136,70,59
1623531639.726483,172.10.0.2:57424,0,136,70,59
1623531639.762838,172.10.0.2:57424,0,136,70,59
1623531639.799431,172.10.0.2:57424,0,136,70,59
1623531639.835780,172.10.0.2:57424,0,136,70,59
1623531639.874437,172.10.0.2:57424,0,136,70,59
1623531639.911016,172.10.0.2:57424,0,136,70,59
1623531639.947950,172.10.0.2:57424,0,136,70,59
1623531639.985661,172.10.0.2:57424,0,136,70,59
1623531640.021220,172.10.0.2:57424,0,136,70,59
1623531640.059054,172.10.0.2:57424,0,136,70,59
1623531640.095884,172.10.0.2:57424,0,136,70,59
1623531640.133231,172.10.0.2:57424,0,136,70,59
1623531640.171595,172.10.0.2:57424,0,136,70,59
1623531640.209057,172.10.0.2:57424,0,136,70,59
1623531640.245409,172.10.0.2:57424,0,136,70,59
1623531640.281555,172.10.0.2:57424,0,136,70,59
1623531640.320156,172.10.0.2:57424,0,136,70,59
1623531640.356457,172.10.0.2:57424,0,136,70,59
1623531640.393330,172.10.0.2:57424,0,136,70,59
1623531640.429638,172.10.0.2:57424,2,138,67,55
1623531640.468041,172.10.0.2:57424,2,138,66,55
1623531640.504511,172.10.0.2:57424,2,138,66,55
1623531640.540899,172.10.0.2:57424,2,138,65,55
1623531640.579033,172.10.0.2:57424,2,138,64,55
1623531640.619862,172.10.0.2:57424,2,138,64,55
1623531640.658081,172.10.0.2:57424,2,138,63,55
1623531640.694094,172.10.0.2:57424,2,138,62,55
1623531640.731511,172.10.0.2:57424,2,138,61,55
1623531640.770231,172.10.0.2:57424,2,138,61,55
1623531640.806251,172.10.0.2:57424,2,138,60,55
1623531640.843135,172.10.0.2:57424,2,138,60,55
1623531640.881043,172.10.0.2:57424,2,138,59,55
1623531640.918078,172.10.0.2:57424,2,138,58,55
1623531640.955863,172.10.0.2:57424,2,138,57,55
1623531640.993264,172.10.0.2:57424,2,138,55,55
1623531641.029865,172.10.0.2:57424,2,138,55,55
1623531641.069359,172.10.0.2:57424,2,138,55,55
1623531641.105686,172.10.0.2:57424,2,138,55,55
1623531641.142584,172.10.0.2:57424,2,138,55,55
1623531641.179028,172.10.0.2:57424,2,138,55,55
1623531641.216948,172.10.0.2:57424,2,138,55,55
1623531641.255250,172.10.0.2:57424,0,138,55,55
1623531641.291585,172.10.0.2:57424,0,138,55,55
1623531641.327647,172.10.0.2:57424,0,138,55,55
1623531641.365122,172.10.0.2:57424,0,138,55,55
1623531641.401468,172.10.0.2:57424,0,138,55,55
1623531641.439591,172.10.0.2:57424,0,138,55,55
1623531641.476822,172.10.0.2:57424,0,138,55,55
1623531641.512579,172.10.0.2:57424,0,138,55,55
1623531641.552401,172.10.0.2:57424,0,138,55,55
1623531641.589050,172.10.0.2:57424,0,138,55,55
1623531641.629723,172.10.0.2:57424,0,138,55,55
1623531641.666811,172.10.0.2:57424,0,138,55,55
1623531641.704670,172.10.0.2:57424,0,138,55,55
1623531641.743060,172.10.0.2:57424,0,138,55,55
1623531641.779252,172.10.0.2:57424,0,138,55,55
1623531641.814781,172.10.0.2:57424,0,138,55,55
1623531641.852651,172.10.0.2:57424,0,138,55,55
1623531641.889811,172.10.0.2:57424,0,138,55,55
1623531641.927703,172.10.0.2:57424,0,138,55,55
1623531641.964208,172.10.0.2:57424,0,138,55,55
1623531642.000733,172.10.0.2:57424,0,138,55,55
1623531642.038777,172.10.0.2:57424,0,138,55,55
1623531642.074554,172.10.0.2:57424,0,138,55,55
1623531642.109983,172.10.0.2:57424,0,138,55,55
1623531642.145521,172.10.0.2:57424,0,138,55,55
1623531642.182524,172.10.0.2:57424,0,138,55,55
1623531642.219784,172.10.0.2:57424,0,138,55,55
1623531642.255465,172.10.0.2:57424,0,138,55,55
1623531642.291878,172.10.0.2:57424,0,138,55,55
1623531642.329599,172.10.0.2:57424,0,138,55,55
1623531642.368543,172.10.0.2:57424,0,138,55,55
1623531642.405099,172.10.0.2:57424,0,138,55,55
1623531642.441325,172.10.0.2:57424,0,138,55,55
1623531642.477844,172.10.0.2:57424,0,138,55,55
1623531642.516728,172.10.0.2:57424,0,138,55,55
1623531642.555878,172.10.0.2:57424,0,138,55,55
1623531642.591442,172.10.0.2:57424,0,138,55,55
1623531642.631515,172.10.0.2:57424,0,138,55,55
1623531642.669274,172.10.0.2:57424,0,138,55,55
1623531642.706501,172.10.0.2:57424,0,138,55,55
1623531642.743675,172.10.0.2:57424,0,138,55,55
1623531642.782021,172.10.0.2:57424,0,138,55,55
1623531642.818412,172.10.0.2:57424,0,138,55,55
1623531642.855696,172.10.0.2:57424,0,138,55,55
1623531642.891558,172.10.0.2:57424,0,138,55,55
1623531642.928651,172.10.0.2:57424,0,138,55,55
1623531642.966888,172.10.0.2:57424,0,138,55,55
1623531643.003173,172.10.0.2:57424,0,138,55,55
1623531643.041111,172.10.0.2:57424,0,138,55,55
1623531643.077367,172.10.0.2:57424,0,138,55,55
1623531643.114552,172.10.0.2:57424,0,138,55,55
1623531643.151203,172.10.0.2:57424,0,138,55,55
1623531643.188097,172.10.0.2:57424,0,138,55,55
1623531643.225828,172.10.0.2:57424,0,138,55,55
1623531643.261460,172.10.0.2:57424,0,138,55,55
1623531643.297448,172.10.0.2:57424,0,138,55,55
1623531643.333465,172.10.0.2:57424,0,138,55,55
1623531643.370737,172.10.0.2:57424,0,138,55,55
1623531643.408566,172.10.0.2:57424,0,138,55,55
1623531643.445721,172.10.0.2:57424,0,138,55,55
1623531643.482144,172.10.0.2:57424,0,138,56,55
1623531643.517712,172.10.0.2:57424,0,138,56,55
1623531643.556603,172.10.0.2:57424,0,138,56,55
1623531643.595495,172.10.0.2:57424,0,138,56,55
1623531643.633309,172.10.0.2:57424,0,138,56,55
1623531643.669540,172.10.0.2:57424,0,138,56,55
1623531643.705489,172.10.0.2:57424,0,138,56,55
1623531643.741822,172.10.0.2:57424,0,138,56,55
1623531643.780667,172.10.0.2:57424,0,138,56,55
1623531643.818101,172.10.0.2:57424,0,138,56,55
1623531643.855292,172.10.0.2:57424,0,138,56,55
1623531643.891955,172.10.0.2:57424,0,138,56,55
1623531643.929177,172.10.0.2:57424,0,138,56,55
1623531643.967764,172.10.0.2:57424,0,138,56,55
1623531644.003493,172.10.0.2:57424,0,138,56,55
1623531644.039965,172.10.0.2:57424,0,138,56,55
1623531644.077310,172.10.0.2:57424,0,138,56,55
1623531644.113902,172.10.0.2:57424,0,138,56,55
1623531644.149796,172.10.0.2:57424,0,138,56,55
1623531644.188042,172.10.0.2:57424,0,138,56,55
1623531644.225577,172.10.0.2:57424,0,138,56,55
1623531644.262329,172.10.0.2:57424,0,138,56,55
1623531644.298603,172.10.0.2:57424,0,138,56,55
1623531644.337082,172.10.0.2:57424,0,138,56,55
1623531644.372940,172.10.0.2:57424,0,138,56,55
1623531644.408588,172.10.0.2:57424,0,138,56,55
1623531644.444555,172.10.0.2:57424,0,138,56,55
1623531644.480176,172.10.0.2:57424,0,138,56,55
1623531644.517748,172.10.0.2:57424,0,138,56,55
1623531644.555639,172.10.0.2:57424,0,138,56,55
1623531644.592555,172.10.0.2:57424,0,138,56,55
1623531644.631517,172.10.0.2:57424,0,138,56,55
1623531644.669701,172.10.0.2:57424,0,138,56,55
1623531644.705833,172.10.0.2:57424,0,138,56,55
1623531644.742652,172.10.0.2:57424,0,138,56,55
1623531644.781039,172.10.0.2:57424,0,138,56,55
1623531644.818831,172.10.0.2:57424,0,138,56,55
1623531644.857214,172.10.0.2:57424,0,138,56,55
1623531644.895650,172.10.0.2:57424,0,138,56,55
1623531644.933331,172.10.0.2:57424,0,138,56,55
1623531644.969955,172.10.0.2:57424,0,138,56,55
1623531645.007374,172.10.0.2:57424,0,138,56,55
1623531645.045202,172.10.0.2:57424,0,138,56,55
1623531645.081262,172.10.0.2:57424,0,138,56,55
1623531645.117160,172.10.0.2:57424,0,138,56,55
1623531645.155333,172.10.0.2:57424,0,138,56,55
1623531645.192177,172.10.0.2:57424,0,138,56,55
1623531645.228190,172.10.0.2:57424,0,138,56,55
1623531645.264708,172.10.0.2:57424,0,138,56,55
1623531645.303320,172.10.0.2:57424,0,138,56,55
1623531645.340043,172.10.0.2:57424,0,138,56,55
1623531645.375850,172.10.0.2:57424,0,138,56,55
1623531645.412194,172.10.0.2:57424,0,138,56,55
1623531645.448143,172.10.0.2:57424,0,138,56,55
1623531645.484180,172.10.0.2:57424,0,138,56,55
1623531645.522311,172.10.0.2:57424,0,138,56,55
1623531645.557944,172.10.0.2:57424,0,138,56,55
1623531645.593730,172.10.0.2:57424,0,138,56,55
1623531645.632552,172.10.0.2:57424,0,138,56,55
1623531645.670593,172.10.0.2:57424,0,138,56,55
1623531645.706254,172.10.0.2:57424,0,138,56,55
1623531645.742674,172.10.0.2:57424,0,138,56,55
1623531645.778100,172.10.0.2:57424,0,138,56,55
1623531645.815016,172.10.0.2:57424,0,138,57,55
1623531645.851079,172.10.0.2:57424,0,138,57,55
1623531645.886652,172.10.0.2:57424,0,138,57,55
1623531645.923833,172.10.0.2:57424,0,138,57,55
1623531645.960848,172.10.0.2:57424,0,138,57,55
1623531645.996408,172.10.0.2:57424,0,138,57,55
1623531646.032075,172.10.0.2:57424,0,138,57,55
1623531646.067955,172.10.0.2:57424,0,138,57,55
1623531646.103761,172.10.0.2:57424,0,138,57,55
1623531646.141060,172.10.0.2:57424,0,138,57,55
1623531646.176197,172.10.0.2:57424,0,138,57,55
1623531646.211579,172.10.0.2:57424,0,138,57,55
1623531646.246948,172.10.0.2:57424,0,138,57,55
1623531646.281887,172.10.0.2:57424,0,138,57,55
1623531646.318211,172.10.0.2:57424,0,138,57,55
1623531646.353378,172.10.0.2:57424,0,138,57,55
1623531646.389061,172.10.0.2:57424,0,138,57,55
1623531646.425049,172.10.0.2:57424,0,138,57,55
1623531646.460005,172.10.0.2:57424,0,138,57,55
1623531646.497534,172.10.0.2:57424,0,138,57,55
1623531646.532604,172.10.0.2:57424,0,138,57,55
1623531646.568999,172.10.0.2:57424,0,138,57,55
1623531646.608787,172.10.0.2:57424,0,138,57,55
1623531646.644678,172.10.0.2:57424,0,138,57,55
1623531646.682067,172.10.0.2:57424,0,138,57,55
1623531646.717985,172.10.0.2:57424,0,138,57,55
1623531646.754408,172.10.0.2:57424,0,138,57,55
1623531646.791527,172.10.0.2:57424,0,138,57,55
1623531646.829067,172.10.0.2:57424,0,138,57,55
1623531646.865441,172.10.0.2:57424,0,138,57,55
1623531646.901404,172.10.0.2:57424,0,138,57,55
1623531646.936728,172.10.0.2:57424,0,138,57,55
1623531646.973487,172.10.0.2:57424,0,138,57,55
1623531647.009576,172.10.0.2:57424,0,138,57,55
1623531647.047135,172.10.0.2:57424,0,138,57,55
1623531647.083425,172.10.0.2:57424,0,138,57,55
1623531647.120123,172.10.0.2:57424,0,138,57,55
1623531647.156730,172.10.0.2:57424,0,138,57,55
1623531647.194617,172.10.0.2:57424,0,138,57,55
